City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
352,Hay River,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
353,Honiara,PT,40.1629,-8.3327,61.21,96,35,2.42,scattered clouds
354,Kavaratti,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
355,Hvide Sande,DK,56.0045,8.1294,52.0,68,100,10.63,overcast clouds
356,Baishishan,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
357,Torrijos,ES,42.7762,-9.0603,62.24,92,13,11.12,few clouds
358,Aasiaat,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
359,Port Hedland,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
360,Attawapiskat,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
361,Luau,AO,-15.1961,12.1522,60.1,87,12,6.73,few clouds
362,Havre-Saint-Pierre,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
363,Sisimiut,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
364,Sinnamary,GF,4.9333,-52.3333,83.08,77,0,3.0,clear sky
365,Klaksvik,FO,62.1564,-7.1664,49.12,100,75,14.97,broken clouds
366,Albuquerque,PH,12.2188,125.4808,84.09,74,100,7.78,overcast clouds
367,Ranong,TH,15.9903,101.0618,79.43,88,100,0.47,overcast clouds
368,Varzea Da Palma,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
369,Buala,PT,40.1629,-8.3327,61.21,96,35,2.42,scattered clouds
370,Nizwa,OM,17.0151,54.0924,78.89,94,75,4.61,broken clouds
371,Paamiut,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
372,Misratah,LY,29.1268,15.9477,80.67,26,0,7.07,clear sky
373,Goderich,CA,43.7501,-81.7165,64.72,63,0,6.91,clear sky
374,Antofagasta,CL,-53.15,-70.9167,41.11,70,20,28.77,few clouds
375,Saint-Jovite,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
376,Egvekinot,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
377,Black Forest,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
378,Tornio,FI,65.8481,24.1466,41.02,67,100,9.44,overcast clouds
379,Acajutla,SV,13.5928,-89.8275,79.74,84,100,3.62,light rain
380,Mayumba,GA,-0.7193,8.7815,76.59,83,100,9.91,overcast clouds
381,Broome,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
382,Potosi,BO,-14.3167,-67.3833,78.12,60,14,2.62,few clouds
383,Pacific Grove,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
384,Paracuru,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
385,Rawson,AR,-54.8,-68.3,40.66,75,75,16.11,broken clouds
386,Nabire,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
387,Olafsvik,IS,63.4427,-20.2734,52.72,86,99,24.9,overcast clouds
388,Poykovskiy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
389,Novokizhinginsk,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
390,Esso,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
391,Vila Franca Do Campo,PT,39.05,-27.9833,69.28,62,100,10.92,overcast clouds
392,Ondorhaan,MN,46.6806,113.2792,57.78,68,100,9.69,overcast clouds
393,Coffs Harbour,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
394,Caravelas,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
395,Victor Harbor,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
396,Bay Roberts,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
397,Kruisfontein,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
398,Malwan,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
399,Tual,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
400,Calabozo,VE,10.6317,-71.6406,81.82,76,97,9.66,overcast clouds
401,Calvinia,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
402,Torbat-E Jam,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
403,Wlodawa,PL,51.55,23.55,44.91,96,100,9.22,overcast clouds
404,Singapore,SG,1.2897,103.8501,82.44,78,40,4.61,scattered clouds
405,Konevo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
406,Kaduqli,PH,7.9986,124.2928,70.65,93,100,0.81,overcast clouds
407,Sorvag,FO,62.1564,-7.1664,49.12,100,75,14.97,broken clouds
408,Zanesville,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
409,Alta Floresta,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
410,College,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
411,Brownwood,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
412,Marsh Harbour,AU,-32.5833,151.7833,79.05,22,0,12.68,clear sky
413,Cuorgne,IT,45.3895,7.6499,60.08,77,20,1.01,few clouds
414,Batagay-Alyta,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
415,Tocopilla,CL,-53.15,-70.9167,41.11,70,20,28.77,few clouds
416,Inhambane,MZ,-23.865,35.3833,65.32,73,0,7.74,clear sky
417,Saint-Francois,FR,46.4154,3.9054,59.47,94,90,8.05,overcast clouds
418,Jalu,LY,29.1268,15.9477,80.67,26,0,7.07,clear sky
419,Chanasma,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
420,Toro,ES,42.7762,-9.0603,62.24,92,13,11.12,few clouds
421,Kearney,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
422,Pierre,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
423,Tumannyy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
424,Pauini,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
425,Dunedin,NZ,-46.2817,169.8464,58.86,52,99,4.07,overcast clouds
426,Kijang,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
427,Saint-Pierre,RE,-21.3393,55.4781,64.08,67,75,9.22,broken clouds
428,Fujin,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
429,Booue,GA,-0.7193,8.7815,76.59,83,100,9.91,overcast clouds
430,Ilulissat,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
431,Pekalongan,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
432,Dumas,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
433,Kabanjahe,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
434,Myaundzha,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
435,Nong Khai,TH,15.9903,101.0618,79.43,88,100,0.47,overcast clouds
436,Lasem,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
437,Mikhaylovsk,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
438,Palafrugell,ES,42.7762,-9.0603,62.24,92,13,11.12,few clouds
439,Itarema,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
440,Bubaque,GW,11.2833,-15.8333,81.63,79,100,8.48,light rain
441,Waw,PH,7.9986,124.2928,70.65,93,100,0.81,overcast clouds
442,Ordzhonikidze,UA,49.3321,26.0111,42.62,92,100,13.76,overcast clouds
443,Teneguiban,PH,12.2188,125.4808,84.09,74,100,7.78,overcast clouds
444,Kenai,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
445,Thinadhoo,MV,-0.6,73.0833,82.83,73,56,6.44,broken clouds
446,Puerto Baquerizo Moreno,EC,-0.7393,-90.3518,68.56,94,44,4.0,scattered clouds
447,Provost,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
448,Buin,PG,-2.5744,150.7967,84.34,69,99,6.17,overcast clouds
449,Sitka,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
450,Khash,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
451,Lucea,JM,18.451,-78.1736,82.26,80,92,6.85,overcast clouds
452,Valparaiso,CL,-53.15,-70.9167,41.11,70,20,28.77,few clouds
453,Karratha,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
454,Whitecourt,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
455,Iquique,CL,-53.15,-70.9167,41.11,70,20,28.77,few clouds
456,San Quintin,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
457,Japura,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
458,Kroonstad,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
459,Galle,LK,7.4167,81.8167,80.26,82,22,4.21,few clouds
460,Alice Springs,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
461,Komsomolets,KZ,49.1447,56.4872,40.68,49,12,7.14,few clouds
462,Sao Joao Da Barra,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
463,Naze,JP,24.8,125.2833,86.27,79,40,2.3,scattered clouds
464,Cordoba,AR,-54.8,-68.3,40.66,75,75,16.11,broken clouds
465,Bonthe,CA,43.7501,-81.7165,64.72,63,0,6.91,clear sky
466,Celestun,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
467,Kulunda,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
468,Sioux Lookout,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
469,Sumiswald,CH,47.0275,7.7453,52.61,94,100,1.28,overcast clouds
470,Umzimvubu,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
471,Nouakchott,MR,20.5169,-13.0499,86.11,38,9,11.88,clear sky
472,Qeshm,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
473,Lannion,FR,50.4,1.6,61.7,100,100,2.3,light rain
474,Myatlevo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
475,Beloha,MG,-25.1667,45.05,59.22,77,0,9.28,clear sky
476,Lazaro Cardenas,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
477,Madaoua,NE,18.7369,7.3853,88.92,11,35,8.41,scattered clouds
478,Urucara,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
479,Barguzin,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
480,Tucurui,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
481,Bayangol,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
482,Sibiti,CG,-3.6819,13.3499,71.82,81,99,0.69,overcast clouds
483,Guerrero Negro,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
484,Mgandu,TZ,-7.9139,39.6668,76.86,73,87,20.07,overcast clouds
485,Quelimane,MZ,-23.865,35.3833,65.32,73,0,7.74,clear sky
486,Sotnikovo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
487,Paradwip,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
488,Nizhnyaya Pavlovka,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
489,Tigil,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
490,Crotone,IT,45.3895,7.6499,60.08,77,20,1.01,few clouds
491,Saint-Georges,GF,4.9333,-52.3333,83.08,77,0,3.0,clear sky
492,Kesova Gora,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
493,Nguiu,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
494,Filimonovo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
495,Zachary,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
496,Birecik,TR,38.737,35.4968,53.62,94,20,1.14,few clouds
497,Tessalit,ML,18.9048,-3.5265,93.88,15,0,8.79,clear sky
498,Kisangani,CD,0.5167,25.2,67.15,99,100,0.89,overcast clouds
499,Sakakah,SA,25.0213,37.2685,83.05,56,8,8.12,clear sky
500,Mangan,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
501,Urusha,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
502,Zhanatas,KZ,49.1447,56.4872,40.68,49,12,7.14,few clouds
503,Kerouane,GN,9.2667,-9.0167,69.04,95,19,2.89,few clouds
504,Port Antonio,JM,18.451,-78.1736,82.26,80,92,6.85,overcast clouds
505,Lang Suan,TH,15.9903,101.0618,79.43,88,100,0.47,overcast clouds
506,La Crosse,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
507,Kutno,PL,51.55,23.55,44.91,96,100,9.22,overcast clouds
508,Carmen,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
509,Zaragoza,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
510,Rapid Valley,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
511,Horni Benesov,CZ,49.9668,17.6026,46.85,77,100,5.88,overcast clouds
512,Sovetskiy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
513,Marechal Candido Rondon,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
514,Basoko,CD,0.5167,25.2,67.15,99,100,0.89,overcast clouds
515,Palabuhanratu,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
516,Aflu,MR,20.5022,-10.0711,87.24,32,16,23.96,few clouds
517,Abha,SA,25.0213,37.2685,83.05,56,8,8.12,clear sky
518,Hambantota,LK,7.4167,81.8167,80.26,82,22,4.21,few clouds
519,Elbistan,TR,38.737,35.4968,53.62,94,20,1.14,few clouds
520,Parana,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
521,Saint-Joseph,RE,-21.15,55.2833,63.46,68,2,8.86,clear sky
522,Bergneustadt,DE,51.0333,7.65,51.8,93,100,3.56,overcast clouds
523,Vurnary,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
524,Wasilla,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
525,Columbus,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
526,Mormugao,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
527,Glazov,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
528,Port Shepstone,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
529,Hayden,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
530,Gubkinskiy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
531,Mount Gambier,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
532,Araceli,PH,12.2188,125.4808,84.09,74,100,7.78,overcast clouds
533,Sambava,MG,-25.1667,45.05,59.22,77,0,9.28,clear sky
534,Skibbereen,PH,10.9995,122.6711,83.17,77,87,4.45,overcast clouds
535,Abu Samrah,SY,35.3029,37.1841,71.02,48,0,5.46,clear sky
536,Lalitpur,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
537,Scarborough,GB,57.5058,-1.7981,54.72,94,25,3.33,scattered clouds
538,Rio Gallegos,AR,-54.8,-68.3,40.66,75,75,16.11,broken clouds
539,Kirakira,PT,40.1629,-8.3327,61.21,96,35,2.42,scattered clouds
540,Polyarnyy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
541,Saint Anthony,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
542,Labuhan,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
543,Dali,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
544,Ezhou,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
545,Krasnoselkup,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
546,Melfi,TD,9.4515,18.9449,71.35,97,100,4.54,overcast clouds
547,Camocim,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
548,Aginskoye,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
549,Syriam,MM,16.7722,96.2378,78.91,94,40,3.44,scattered clouds
550,Lugazi,UG,0.3772,32.9197,62.76,95,88,1.52,overcast clouds
551,Winslow,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
552,Ponta Delgada,PT,39.05,-27.9833,69.28,62,100,10.92,overcast clouds
553,Ingham,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
554,Half Moon Bay,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
555,Hervey Bay,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
556,Macapa,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
557,Gamboma,CG,-3.6819,13.3499,71.82,81,99,0.69,overcast clouds
558,Redding,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
559,Fukue,JP,24.8,125.2833,86.27,79,40,2.3,scattered clouds
560,Tiznit,MA,29.5833,-9.5,63.0,83,76,0.27,broken clouds
561,Simiti,CO,4.9551,-76.6053,74.32,98,100,2.28,overcast clouds
562,Comodoro Rivadavia,AR,-54.8,-68.3,40.66,75,75,16.11,broken clouds
563,Tamandare,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
564,Grass Valley,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
565,Askarovo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
566,Sinop,TR,38.737,35.4968,53.62,94,20,1.14,few clouds
567,Sosnovo-Ozerskoye,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
568,Lalmohan,BD,22.3384,90.7419,78.66,90,100,11.68,light rain
569,Chernyakhovsk,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
570,Road Town,VG,18.4167,-64.6167,80.69,74,2,14.92,light rain
571,Nouadhibou,MR,20.5169,-13.0499,86.11,38,9,11.88,clear sky
572,Bansang,GM,13.4333,-14.65,75.54,92,99,4.0,overcast clouds
573,Faya,TD,9.4515,18.9449,71.35,97,100,4.54,overcast clouds
574,Miracatu,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
575,Sao Felix Do Xingu,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
576,Murdochville,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
577,Ketchikan,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
578,Cedar City,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
579,Muzquiz,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
580,Peremyshl,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
581,Great Falls,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
582,Angra,PT,39.05,-27.9833,69.28,62,100,10.92,overcast clouds
583,Chabahar,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
584,Vengerovo,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
585,Marzuq,LY,29.1268,15.9477,80.67,26,0,7.07,clear sky
586,Chagda,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
587,Mahon,ES,42.7762,-9.0603,62.24,92,13,11.12,few clouds
588,Dudinka,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
589,Suntar,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
590,Eldorado,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
591,Ruwi,OM,17.0151,54.0924,78.89,94,75,4.61,broken clouds
592,Katangli,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
593,Myre,NO,69.1036,15.9492,44.55,73,100,9.84,overcast clouds
594,Kangaatsiaq,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
595,Bilma,NE,18.7369,7.3853,88.92,11,35,8.41,scattered clouds
596,Diffa,NE,18.7369,7.3853,88.92,11,35,8.41,scattered clouds
597,Cururupu,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
598,Semnan,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
599,Saldanha,GB,51.3813,1.3862,61.3,98,100,11.59,overcast clouds
600,Faratsiho,MG,-25.1667,45.05,59.22,77,0,9.28,clear sky
601,Aguas Formosas,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
602,Zhanaozen,KZ,49.1447,56.4872,40.68,49,12,7.14,few clouds
603,Kwinana,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
604,Pombas,PT,32.6667,-17.1,71.71,74,55,6.11,broken clouds
605,Santa Eulalia Del Rio,ES,42.7762,-9.0603,62.24,92,13,11.12,few clouds
606,Fort Nelson,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
607,Arica,CL,-53.15,-70.9167,41.11,70,20,28.77,few clouds
608,Kita,ML,18.9048,-3.5265,93.88,15,0,8.79,clear sky
609,Imbituba,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
610,Hof,NO,69.1036,15.9492,44.55,73,100,9.84,overcast clouds
611,Mirabad,AF,30.4362,61.8383,76.24,29,0,17.63,clear sky
612,Sorong,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
613,Basqal,AZ,40.7552,48.391,46.92,68,0,4.29,clear sky
614,Yatou,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
615,Zabaykalsk,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
616,Jabiru,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
617,Moussoro,TD,9.4515,18.9449,71.35,97,100,4.54,overcast clouds
618,Alunis,RO,45.2,25.8667,54.81,66,17,4.14,few clouds
619,Baghmara,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
620,Pangkalanbuun,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
621,Boa Vista,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
622,Guerrero,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
623,Cabedelo,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
624,Salinas,EC,-0.7393,-90.3518,68.56,94,44,4.0,scattered clouds
625,Tyup,KG,42.3414,78.0056,59.86,39,0,1.45,clear sky
626,Palatka,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
627,Pitkyaranta,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
628,Pavullo Nel Frignano,IT,45.3895,7.6499,60.08,77,20,1.01,few clouds
629,Schwalmstadt,DE,51.0333,7.65,51.8,93,100,3.56,overcast clouds
630,Sena Madureira,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
631,Burkhala,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
632,Grindavik,IS,63.4427,-20.2734,52.72,86,99,24.9,overcast clouds
633,Teknaf,BD,22.3384,90.7419,78.66,90,100,11.68,light rain
634,Moranbah,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
635,Mahebourg,MU,-20.5167,57.5167,68.38,60,20,6.91,few clouds
636,Toccoa,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
637,Ngunguru,NZ,-46.2817,169.8464,58.86,52,99,4.07,overcast clouds
638,Fleetwood,GB,57.5058,-1.7981,54.72,94,25,3.33,scattered clouds
639,Hamilton,US,37.1041,-113.5841,90.19,11,1,1.99,clear sky
640,Dayong,CN,40.2833,97.2,74.17,15,45,12.59,scattered clouds
641,Yerbogachen,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
642,Katherine,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
643,Seoul,KR,37.5683,126.9778,76.51,58,0,9.22,clear sky
644,Carire,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
645,Yaqui,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
646,Carupano,VE,10.6317,-71.6406,81.82,76,97,9.66,overcast clouds
647,Bud,NO,69.1036,15.9492,44.55,73,100,9.84,overcast clouds
648,Fasa,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
649,Neiafu,TO,-21.2,-175.2,77.16,78,40,11.5,scattered clouds
650,Jiddah,SA,25.0213,37.2685,83.05,56,8,8.12,clear sky
651,Rundu,NA,-22.116,14.2845,51.85,91,1,7.36,clear sky
652,Tvoroyri,FO,62.1564,-7.1664,49.12,100,75,14.97,broken clouds
653,Amontada,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
654,One Hundred Mile House,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
655,Saint-Augustin,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
656,Camapua,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
657,Belousovka,KZ,49.1447,56.4872,40.68,49,12,7.14,few clouds
658,Namatanai,PG,-2.5744,150.7967,84.34,69,99,6.17,overcast clouds
659,Natchez,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
660,Volsk,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
661,Gat,LY,29.1268,15.9477,80.67,26,0,7.07,clear sky
662,Najran,SA,25.0213,37.2685,83.05,56,8,8.12,clear sky
663,Avera,PF,-16.4833,-151.75,78.78,73,62,18.81,light rain
664,Lar,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
665,Kautokeino,NO,69.1036,15.9492,44.55,73,100,9.84,overcast clouds
666,Vidim,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
667,Kichera,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
668,Spas-Klepiki,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
669,Manacapuru,BR,-22.9661,-42.0278,71.8,87,100,12.26,overcast clouds
670,Homer,US,41.2835,-70.0995,64.09,77,1,6.91,clear sky
671,Tasbuget,KZ,49.1447,56.4872,40.68,49,12,7.14,few clouds
672,Oktyabrskiy,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
673,Toliary,MG,-25.1667,45.05,59.22,77,0,9.28,clear sky
674,Vanino,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
675,Edinburgh,GB,57.5058,-1.7981,54.72,94,25,3.33,scattered clouds
676,Akyab,MM,16.7722,96.2378,78.91,94,40,3.44,scattered clouds
677,Springdale,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
678,Ndjole,GA,-0.7193,8.7815,76.59,83,100,9.91,overcast clouds
679,Kawalu,ID,1.487,124.8455,90.37,62,20,3.44,few clouds
680,Oistins,BB,13.2167,-59.5167,77.61,83,20,1.14,few clouds
681,Gladstone,AU,-28.65,153.6167,84.7,54,19,16.37,few clouds
682,Buchanan,LR,4.375,-7.7169,77.56,84,32,2.77,light rain
683,Qasigiannguit,GL,77.484,-69.3632,10.62,82,19,7.45,few clouds
684,Bagontapay,PH,12.2188,125.4808,84.09,74,100,7.78,overcast clouds
685,Yurgamysh,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
686,Sundsvall,SE,56.1591,13.7664,44.13,59,100,6.2,overcast clouds
687,Niquero,CU,20.0431,-77.5828,80.37,80,34,8.25,scattered clouds
688,Khorramabad,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
689,Mbuguni,TZ,-7.9139,39.6668,76.86,73,87,20.07,overcast clouds
690,Port Hawkesbury,CA,69.4541,-133.0374,44.6,53,20,14.97,few clouds
691,Ojinaga,MX,16.8634,-99.8901,84.02,79,90,0.0,overcast clouds
692,Mustafabad,IN,21.4667,76.4,76.77,86,100,0.76,overcast clouds
693,Villanueva,PH,12.2188,125.4808,84.09,74,100,7.78,overcast clouds
694,Shush,IR,30.6497,48.6647,75.11,19,0,9.44,clear sky
695,Cotonou,BJ,6.3654,2.4183,80.58,83,40,10.36,light rain
696,Quatre Cocos,MU,-20.5167,57.5167,68.38,60,20,6.91,few clouds
697,Tilichiki,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
698,Lerwick,GB,57.5058,-1.7981,54.72,94,25,3.33,scattered clouds
699,Sangar,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
700,Salym,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
701,Sur,OM,17.0151,54.0924,78.89,94,75,4.61,broken clouds
702,Polunochnoye,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
703,Tura,RU,50.6789,156.125,51.46,79,80,16.37,broken clouds
